Id,Label,Grado,Clustering Coefficient,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,Weighted Degree
2169,First Daughter,6,0.4,7.0,3.412068076328004,46.2933935396892,200,6.0
2170,Brave,0,0.0,0.0,0.0,0.0,494,0.0
2171,Exodus,23,0.22134387351778656,6.0,2.9412068076328004,4658.624189072542,275,23.0
2172,It's Impossible to Learn to Plow by Reading Books,0,0.0,0.0,0.0,0.0,495,0.0
2173,Sin City,92,0.09603440038222646,7.0,2.561113976276431,18546.791156895437,563,92.0
2174,Warlock,18,0.39215686274509803,6.0,3.1253223310985043,2406.2670356084964,89,18.0
2175,Backlash,5,0.7,7.0,3.7215059308922123,10.989535838503949,89,5.0
2176,Mandingo,10,0.4666666666666667,6.0,3.3620422898401237,297.21334283927223,208,10.0
2177,Birdy,13,0.6282051282051282,7.0,3.181021144920062,345.8205735815636,290,13.0
2178,Godzilla 2000: Millennium,0,0.0,0.0,0.0,0.0,496,0.0
2179,Visitors,11,0.34545454545454546,6.0,3.111397627643115,325.5036854764239,208,11.0
2180,Popeye,24,0.33695652173913043,7.0,2.8648788035069623,1607.844623756455,200,24.0
2181,Strange Days,37,0.17267267267267267,7.0,2.8194945848375452,2253.3494662375188,9,37.0
2182,Flipper,15,0.6571428571428571,7.0,3.07426508509541,232.86849006416503,563,15.0
2183,The Longest Day,65,0.12115384615384615,6.0,2.709644146467251,28861.56400245303,89,65.0
2184,The Alamo,17,0.17647058823529413,7.0,3.1402784940691078,828.8249367674101,563,17.0
2185,The Alamo: Thirteen Days to Glory,0,0.0,0.0,0.0,0.0,497,0.0
2186,The Alamo,19,0.45614035087719296,6.0,3.2145435791645176,1355.6993046698608,89,19.0
2187,The Alamo,0,0.0,0.0,0.0,0.0,498,0.0
2188,Fanny,3,0.3333333333333333,7.0,3.6879834966477567,58.932186935140784,89,3.0
2189,Ben-Hur,1,0.0,1.0,1.0,0.0,16,1.0
2190,Ben Hur,1,0.0,1.0,1.0,0.0,28,1.0
2191,Ben-Hur,18,0.32679738562091504,6.0,3.025786487880351,1058.68128003873,89,18.0
2192,Ben Hur,0,0.0,0.0,0.0,0.0,499,0.0
2193,Don't Move,3,0.3333333333333333,7.0,3.670964414646725,154.467003960015,563,3.0
2194,Faust,2,1.0,10.0,6.431150077359463,0.0,89,2.0
2195,Kalapani,0,0.0,0.0,0.0,0.0,500,0.0
2196,Algiers,5,0.4,7.0,3.696750902527076,785.8485738951006,89,5.0
2197,Richard III,41,0.20365853658536584,6.0,2.8607529654461064,11868.893146467433,208,41.0
2198,Othello,24,0.4927536231884058,6.0,2.9845281072717897,1284.9835121927063,208,24.0
2199,Heist,37,0.28378378378378377,7.0,2.8024755028365136,2024.8715293062241,275,37.0
2200,El Dorado,30,0.32873563218390806,6.0,2.927282104177411,4841.792299021984,89,30.0
2201,The Kid,4,1.0,7.0,4.101598762248582,0.0,89,4.0
2202,The Kid,22,0.329004329004329,7.0,2.920061887570913,733.7516735983396,563,22.0
2203,The Kid,7,1.0,9.0,5.128416709644147,0.0,258,7.0
2204,Puppet Master,6,0.7333333333333333,7.0,3.403300670448685,14.397903260393957,172,6.0
2205,Emma,0,0.0,0.0,0.0,0.0,501,0.0
2206,Joan of Arc,12,0.4090909090909091,7.0,3.1738009283135638,911.9197734454041,89,12.0
2207,The Protector,12,0.6060606060606061,7.0,3.4296028880866425,556.8952211332556,258,12.0
2208,The Librarian,13,0.2564102564102564,6.0,3.0603403816400205,325.5136503519196,220,13.0
2209,Home Movies,0,0.0,0.0,0.0,0.0,502,0.0
2210,Porky's Hare Hunt,6,1.0,8.0,4.161423414130995,0.0,297,6.0
2211,A Doll's House,0,0.0,0.0,0.0,0.0,503,0.0
2212,The Chronicles of Riddick: Dark Fury,19,0.2982456140350877,7.0,3.0288808664259927,565.3085776899693,246,19.0
2213,The War at Home,22,0.354978354978355,7.0,2.9927797833935017,821.1481110635783,194,22.0
2214,Das Testament des Dr. Mabuse,3,1.0,8.0,4.707581227436823,0.0,89,3.0
2215,King of Kings,7,0.47619047619047616,7.0,3.743166580711707,1795.021626540548,89,7.0
2216,Gregory's Girl,0,0.0,0.0,0.0,0.0,504,0.0
2217,BMX Bandits,11,0.8181818181818182,7.0,3.250128932439402,284.3356778435201,194,11.0
2218,Ghost Ship,25,0.32666666666666666,7.0,2.99484270242393,789.8214182816159,194,25.0
2219,The Pledge,50,0.19673469387755102,6.0,2.729241877256318,6404.150989260879,264,50.0
2220,The Golden Compass,40,0.2012820512820513,6.0,2.8050541516245486,3909.4687964874356,194,40.0
2221,Les liaisons dangereuses,2,1.0,7.0,3.6854048478597217,0.0,264,2.0
2222,Homeboy,17,0.6985294117647058,7.0,3.009283135636926,80.04816426814783,563,17.0
2223,Sabrina,14,0.3516483516483517,7.0,3.1712222795255287,1170.5363288697129,89,14.0
2224,Sabrina,28,0.1984126984126984,6.0,2.9020113460546675,5912.859659451661,208,28.0
2225,Love Field,7,0.47619047619047616,7.0,3.252707581227437,51.20453927346036,264,7.0
2226,H.G. Wells' The War of the Worlds,0,0.0,0.0,0.0,0.0,505,0.0
2227,Obsession,21,0.3523809523809524,6.0,2.998452810727179,1117.4490616758478,89,21.0
2228,Vanishing Point,6,0.2,7.0,3.5714285714285716,815.7767935731121,89,6.0
2229,The Blue Light,0,0.0,0.0,0.0,0.0,506,0.0
2230,Rad,3,0.0,7.0,3.5688499226405366,86.32747958654517,200,3.0
2231,Kentucky,7,0.5238095238095238,7.0,3.6570397111913358,107.82601578394535,89,7.0
2232,The Hurricane,9,0.4166666666666667,7.0,3.5353274883960806,1273.770338063549,89,9.0
2233,Tortilla Flat,21,0.3619047619047619,7.0,3.5306859205776173,3828.383269009944,89,21.0
2234,Sahara,14,0.3626373626373626,6.0,3.1335740072202167,1514.1185311275892,89,14.0
2235,8mm,26,0.24307692307692308,7.0,2.969056214543579,686.6826412878135,563,26.0
2236,Marat/Sade,0,0.0,0.0,0.0,0.0,507,0.0
2237,The Luck of the Irish,14,0.2967032967032967,7.0,3.3563692625064467,1978.841091064785,89,14.0
2238,My Cousin Rachel,8,0.42857142857142855,6.0,3.370809695719443,3077.7660430518076,89,8.0
2239,Trial,7,0.3333333333333333,6.0,3.3496647756575553,609.6375626943724,89,7.0
2240,Teacher's Pet,9,0.3333333333333333,7.0,3.604951005673027,591.8216308289257,89,9.0
2241,The Brothers Karamazov,8,0.6071428571428571,7.0,3.4290871583290357,82.06193595666899,89,8.0
2242,"Murder, Inc.",7,0.47619047619047616,7.0,3.265600825167612,361.6443287980376,89,7.0
2243,"Captain Newman, M.D.",25,0.21333333333333335,6.0,2.898916967509025,6748.939435181785,89,25.0
2244,The Best Man,26,0.31384615384615383,6.0,2.9381124290871585,4699.4882269048185,89,26.0
2245,Bob & Carol & Ted & Alice,10,0.2222222222222222,6.0,3.1686436307374937,380.76816678771564,89,10.0
2246,Blueprint,7,0.5238095238095238,8.0,3.6064981949458486,223.9204436121337,563,7.0
2247,Cross Creek,24,0.2318840579710145,7.0,2.925219185146983,1266.7197351903878,220,24.0
2248,"Greystoke - The Legend of Tarzan, Lord of the Apes",39,0.2213225371120108,6.0,2.824136152656008,6502.642306213362,563,39.0
2249,Jagged Edge,30,0.23908045977011494,6.0,2.889118102114492,1747.7993298638376,172,30.0
2250,Little Dorrit,19,0.2982456140350877,6.0,2.970087674058793,2098.5782691813606,208,19.0
2251,Running on Empty,7,0.2857142857142857,7.0,3.3053120165033523,204.21610909613,3,7.0
2252,Tucker: The Man and His Dream,53,0.14586357039187228,6.0,2.6874677668901494,6714.601849815251,172,53.0
2253,Mr. Saturday Night,16,0.24166666666666667,6.0,2.974213512119649,472.7004451849242,3,16.0
2254,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,0,0.0,0.0,0.0,0.0,508,0.0
2255,Juarez,17,0.2647058823529412,7.0,3.4249613202681797,3865.303345185383,89,17.0
2256,Piñero,5,1.0,7.0,3.4409489427539968,0.0,9,5.0
2257,I Haven't Got a Hat,2,1.0,9.0,5.159360495100567,0.0,297,2.0
2258,The Stepfather,3,1.0,7.0,3.4321815368746775,0.0,563,3.0
2259,Cul-de-Sac,8,0.5714285714285714,7.0,3.330582774626096,3887.3809650337853,264,8.0
2260,Celsius 41.11: The Temperature at Which the Brain... Begins to Die,0,0.0,0.0,0.0,0.0,509,0.0
2261,The Saint's Return,0,0.0,0.0,0.0,0.0,510,0.0
2262,The Fox and the Hound,15,0.38095238095238093,6.0,3.0680763280041257,2255.989718052529,89,15.0
2263,The Rebel,0,0.0,0.0,0.0,0.0,511,0.0
2264,Immortel,7,0.5238095238095238,7.0,3.6168127900979887,147.6620285670025,194,7.0
2265,Darkness,31,0.33548387096774196,7.0,2.860237235688499,3159.0352817642524,208,31.0
2266,The Cheetah Girls,5,0.3,7.0,3.4048478597215057,84.21233868756734,246,5.0
2267,Dirty Dancing,8,0.21428571428571427,7.0,3.2676637441980403,334.04051470482113,563,8.0
2268,My Family,20,0.24736842105263157,7.0,3.0474471376998453,2145.7565372003787,563,20.0
2269,Levity,32,0.25201612903225806,7.0,2.9082001031459517,1989.3974190911374,3,32.0
2270,Continental Divide,4,0.5,7.0,3.335224342444559,21.32764114303084,220,4.0
2271,Smallpox,0,0.0,0.0,0.0,0.0,512,0.0
2272,Out Cold,7,0.2857142857142857,6.0,3.2382671480144403,680.5639788808396,563,7.0
2273,Tom and Jerry: The Movie,15,0.13333333333333333,7.0,3.099535843218154,1925.8546560822967,246,15.0
2274,Silmido,0,0.0,0.0,0.0,0.0,513,0.0
2275,Georgia,11,0.3090909090909091,7.0,3.223826714801444,236.49837655470378,3,11.0
2276,My Blue Heaven,41,0.1378048780487805,6.0,2.777720474471377,5669.752226012263,200,41.0
2277,Bébé's Kids,10,0.24444444444444444,7.0,3.2001031459515215,278.947838526353,220,10.0
2278,The Pure Hell of St Trinian's,4,0.5,7.0,4.115007735946364,210.4061020158056,208,4.0
2279,The Belles of St Trinian's,6,0.4666666666666667,7.0,4.033006704486849,360.5623795287513,208,6.0
2280,Blue Murder at St Trinian's,9,0.3333333333333333,7.0,3.6080453842186695,2631.8752667816634,208,9.0
2281,The Great St Trinian's Train Robbery,3,1.0,8.0,4.560598246518824,0.0,208,3.0
2282,Private's Progress,15,0.4380952380952381,6.0,3.0526044352759154,2250.2609312340214,208,15.0
2283,Whatever Happened to Harold Smith?,21,0.2619047619047619,7.0,3.146467251160392,1341.3964544994285,194,21.0
2284,Freedomland,32,0.4092741935483871,7.0,2.8751933986591025,931.8246201000654,290,32.0
2285,Pigs Is Pigs,2,1.0,9.0,5.159360495100567,0.0,297,2.0
2286,Category 6: Day of Destruction,14,0.32967032967032966,7.0,3.14337287261475,792.3595849164996,258,14.0
2287,If I Were a Rich Man,0,0.0,0.0,0.0,0.0,514,0.0
2288,Under the Tuscan Sun,8,0.5357142857142857,7.0,3.2764311500773595,72.31575231567204,563,8.0
2289,"Dude, Where's My Car?",14,0.15384615384615385,7.0,3.199587416193914,417.56154397723134,563,14.0
2290,Wannabe,0,0.0,0.0,0.0,0.0,515,0.0
2291,Double Vision,5,0.6,7.0,3.3439917483238784,1844.6988612335342,563,5.0
2292,Basic,49,0.2534013605442177,7.0,2.7627643115007734,2863.7179499865683,290,49.0
2293,Ned Kelly,21,0.319047619047619,7.0,3.0964414646725116,1093.1736756612481,563,21.0
2294,Our Town,8,0.5357142857142857,7.0,3.406395048994327,104.21962593965,89,8.0
2295,Jezebel,19,0.40350877192982454,6.0,3.1361526560082518,2685.7553609021293,89,19.0
2296,Key Largo,15,0.2761904761904762,7.0,3.2810727178958228,2857.692392323341,89,15.0
2297,Les Héritiers,0,0.0,0.0,0.0,0.0,516,0.0
2298,Spawn,28,0.2857142857142857,7.0,2.9515214027849406,1656.810533350807,194,28.0
2299,Roadkill,0,0.0,0.0,0.0,0.0,517,0.0
2300,Assault on Precinct 13,49,0.1717687074829932,7.0,2.820010314595152,4774.111049268891,194,49.0
2301,Alexandra's Project,0,0.0,0.0,0.0,0.0,518,0.0
2302,Assault on Precinct 13,5,0.5,7.0,3.5456420835482207,37.30181620843493,264,5.0
2303,Are We There Yet,23,0.233201581027668,7.0,3.10881897885508,1375.9188769799298,563,23.0
2304,Brigham City,8,0.75,7.0,3.3568849922640536,1938.0,275,8.0
2305,Max,21,0.2571428571428571,7.0,3.102114492006189,2548.400366796657,9,21.0
2306,Groove,3,0.3333333333333333,8.0,3.77720474471377,7.5015350850785385,220,3.0
2307,Home,0,0.0,0.0,0.0,0.0,519,0.0
2308,Osama,0,0.0,0.0,0.0,0.0,520,0.0
2309,The Keep,37,0.23873873873873874,7.0,2.8308406395048995,1744.0339332797932,194,37.0
2310,"Swing Out, Sister",2,1.0,8.0,4.397111913357401,0.0,89,2.0
2311,Dick,30,0.296551724137931,6.0,2.8318720990201136,2469.7538948686247,246,30.0
2312,The Cruel Sea,12,0.30303030303030304,6.0,3.194430118617844,398.99399366407135,208,12.0
2313,The R.M.,0,0.0,0.0,0.0,0.0,521,0.0
2314,The Rules of Attraction,30,0.08505747126436781,7.0,2.8999484270242393,3955.978595898702,200,30.0
2315,Don't Look Now,20,0.5421052631578948,7.0,2.927282104177411,595.7113939282914,200,20.0
2316,Fever Pitch,17,0.23529411764705882,7.0,3.179989685404848,2761.7254023247724,258,17.0
2317,Shatranj Ke Khiladi,1,0.0,7.0,3.7942238267148016,0.0,200,1.0
2318,Game Over: Kasparov and the Machine,0,0.0,0.0,0.0,0.0,522,0.0
2319,Endgame,0,0.0,0.0,0.0,0.0,523,0.0
2320,Andrei Rublev,2,1.0,1.0,1.0,0.0,131,2.0
2321,The Navigator: A Medieval Odyssey,0,0.0,0.0,0.0,0.0,524,0.0
2322,Slap Shot,13,0.41025641025641024,6.0,3.118102114492006,491.14464290634794,275,13.0
2323,Fat Albert,5,0.2,7.0,3.417225373904074,37.9829857149762,563,5.0
2324,Mephisto,0,0.0,0.0,0.0,0.0,525,0.0
2325,Zhou Yu's Train,2,0.0,8.0,4.299638989169675,63.85843774549788,258,2.0
2326,What's New Pussycat?,18,0.24183006535947713,6.0,3.0680763280041257,2053.5027770130578,208,18.0
2327,Hot Shots! Part Deux,24,0.18478260869565216,6.0,2.930376482723053,1560.8333695634421,172,24.0
2328,The Incredible Mr. Limpet,2,0.0,7.0,3.7256317689530687,29.53402550373892,3,2.0
2329,The Power and the Glory,12,1.0,7.0,3.5745229499742135,0.0,89,12.0
2330,The Brothers,8,0.32142857142857145,7.0,3.433728726147499,212.08455961228427,563,8.0
2331,Veronica Guerin,20,0.2894736842105263,7.0,3.0912841670964415,2555.922665944826,563,20.0
2332,Liberty!,0,0.0,0.0,0.0,0.0,526,0.0
2333,Who Is Harry Kellerman and Why Is He Saying Those Terrible Things About Me?,23,0.44664031620553357,6.0,2.9891696750902526,560.5652465725497,200,23.0
2334,Shaft's Big Score,9,0.5277777777777778,7.0,3.1872099020113462,2000.2407634210567,89,9.0
2335,The French as seen by...,0,0.0,0.0,0.0,0.0,527,0.0
2336,"Martha, Meet Frank, Daniel and Laurence",13,0.2564102564102564,7.0,3.1980402269210932,487.28664446471925,194,13.0
2337,Prüfstand VII,0,0.0,0.0,0.0,0.0,528,0.0
2338,The Last of the Mohicans,9,0.1388888888888889,7.0,3.2558019597730787,264.92615281891193,9,9.0
2339,Kes,1,0.0,8.0,4.038164002062919,0.0,220,1.0
2340,Whisky Galore!,0,0.0,0.0,0.0,0.0,529,0.0
2341,Performance,6,0.26666666666666666,7.0,3.37132542547705,403.17217968537454,563,6.0
2342,"Distant Voices, Still Lives",5,1.0,7.0,3.32129963898917,0.0,220,5.0
2343,Small Faces,9,0.3888888888888889,7.0,3.488396080453842,120.03472847381133,194,9.0
2344,Life Is Sweet,26,0.39076923076923076,7.0,2.9850438370293966,703.7617106729293,194,26.0
2345,Genevieve,5,0.6,7.0,3.414646725116039,33.80947057955943,208,5.0
2346,Lorenzo,0,0.0,0.0,0.0,0.0,530,0.0
2347,Ryan,0,0.0,0.0,0.0,0.0,531,0.0
2348,L'Arrivée d'un train en gare de la Ciotat,0,0.0,0.0,0.0,0.0,532,0.0
2349,Hakuchi,10,0.6666666666666666,6.0,3.3130479628674574,5432.611089521711,208,10.0
2350,Committed,35,0.21176470588235294,7.0,2.89118102114492,1471.994360463749,220,35.0
2351,Yesterday,0,0.0,0.0,0.0,0.0,533,0.0
2352,The Delinquents,2,1.0,7.0,3.732851985559567,0.0,9,2.0
2353,The Real McCoy,23,0.4150197628458498,7.0,2.9386281588447654,516.6005200734975,9,23.0
2354,Aftershock: Earthquake in New York,14,0.32967032967032966,7.0,3.154203197524497,230.57141351704996,220,14.0
2355,Anjali,2,1.0,1.0,1.0,0.0,211,2.0
2356,Body Double,5,0.6,7.0,3.436823104693141,18.50545466454921,563,5.0
2357,Uprising,23,0.2964426877470356,7.0,2.9711191335740073,2082.486848775663,3,23.0
2358,Merlin's Shop of Mystical Wonders,3,1.0,7.0,3.6838576585869003,0.0,89,3.0
2359,The Cruise,0,0.0,0.0,0.0,0.0,534,0.0
2360,Doug's 1st Movie,13,0.8461538461538461,7.0,3.195461578133058,43.833116108383074,246,13.0
2361,Swing Kids,25,0.29,7.0,2.9422382671480145,1227.818321596585,194,25.0
2362,A Brief History of Time,0,0.0,0.0,0.0,0.0,535,0.0
2363,Jim Henson's Muppet*Vision 3D,0,0.0,0.0,0.0,0.0,536,0.0
2364,John Carpenter's The Fog,18,0.1830065359477124,6.0,3.0123775141825684,3129.1059682891027,264,18.0
2365,The Professionals,28,0.24603174603174602,6.0,2.9463641052088705,6647.057245914783,89,28.0
2366,Rappin',4,1.0,7.0,3.400206291903043,0.0,563,4.0
2367,Cuckoo,6,0.7333333333333333,7.0,3.5074780814853015,46.90904867791571,194,6.0
2368,More,0,0.0,0.0,0.0,0.0,537,0.0
2369,Fever Pitch,9,0.7777777777777778,7.0,3.365652398143373,68.96272724668229,220,9.0
2370,Robotix,8,0.5714285714285714,7.0,3.482207323362558,30.204719097325704,246,8.0
2371,The Brave Little Toaster,9,1.0,7.0,3.184115523465704,0.0,200,9.0
2372,Point Blank,15,0.20952380952380953,6.0,3.1253223310985043,1236.3684382850765,89,15.0
2373,Nothing Lasts Forever,25,0.4,7.0,2.916967509025271,1072.6747282199792,220,25.0
2374,Children of Dune,21,0.3047619047619048,6.0,3.038164002062919,1196.0876264933995,563,21.0
2375,Normal,11,0.4909090909090909,7.0,3.256833419288293,146.7547380504578,172,11.0
2376,An American Tail: Fievel Goes West,29,0.2512315270935961,6.0,2.8592057761732854,7206.593553405279,89,29.0
2377,Digimon: Digital Monsters,0,0.0,0.0,0.0,0.0,538,0.0
2378,The Finest Hour,0,0.0,0.0,0.0,0.0,539,0.0
2379,The Clan of the Cave Bear,14,0.2857142857142857,7.0,3.118102114492006,535.8729767402307,563,14.0
2380,Ulysses,1,0.0,8.0,4.1046931407942235,0.0,281,1.0
2381,Limonádový Joe,0,0.0,0.0,0.0,0.0,540,0.0
2382,The Osterman Weekend,40,0.20897435897435898,6.0,2.7684373388344508,10287.9457130831,89,40.0
2383,The Running Jumping & Standing Still Film,0,0.0,0.0,0.0,0.0,541,0.0
2384,The Fiendish Plot of Dr. Fu Manchu,15,0.2857142857142857,6.0,3.178958225889634,1725.6615803054783,208,15.0
2385,Boogeyman,2,0.0,8.0,3.813305827746261,4.649482669113849,563,2.0
2386,Solaris,2,1.0,1.0,1.0,0.0,131,2.0
2387,Smoke Signals,1,0.0,8.0,3.844765342960289,0.0,246,1.0
2388,Rick,9,0.5,7.0,3.296028880866426,139.92165973448246,3,9.0
2389,Man of the House,19,0.26900584795321636,7.0,3.1614234141309954,1198.4190220351209,290,19.0
2390,Meatballs,13,0.8717948717948718,7.0,3.2753996905621454,49.63647277666584,220,13.0
2391,McLintock!,15,0.6761904761904762,6.0,3.333677153171738,1145.1016028137556,89,15.0
2392,Sabretooth,10,0.6222222222222222,7.0,3.223826714801444,113.3062749978658,563,10.0
2393,Northwest Passage,14,0.7472527472527473,7.0,3.5425477050025784,236.5118661595101,89,14.0
2394,Underworld: Evolution,12,0.3333333333333333,7.0,3.10881897885508,246.11978636001155,194,12.0
2395,Serendipity,29,0.2044334975369458,7.0,3.0201134605466735,1693.606676742544,220,29.0
2396,Floris,0,0.0,0.0,0.0,0.0,542,0.0
2397,"Dirty Mary, Crazy Larry",7,0.3333333333333333,7.0,3.3893759669932955,175.1599748439737,89,7.0
2398,Flower & Garnet,3,0.3333333333333333,8.0,3.7271789582258896,11.965390911236877,246,3.0
2399,"The Oil, the Baby and the Transylvanians",0,0.0,0.0,0.0,0.0,543,0.0
2400,Inchon,35,0.253781512605042,6.0,2.8715832903558534,7963.337206881288,208,35.0
2401,The Great Waltz,1,0.0,9.0,5.264569365652398,0.0,89,1.0
2402,So Proudly We Hail!,5,0.2,7.0,3.5755544094894276,636.453017220018,89,5.0
2403,Battle Cry,5,0.7,7.0,3.7261474987106755,24.590672354882347,89,5.0
2404,Gunfight at the O.K. Corral,21,0.4,6.0,3.1041774110366167,6938.930702522714,89,21.0
2405,Perfect Strangers,0,0.0,0.0,0.0,0.0,544,0.0
2406,Perfect Strangers,9,1.0,7.0,3.32129963898917,0.0,194,9.0
2407,Perfect Strangers,8,0.25,6.0,3.4285714285714284,2918.499005304627,89,8.0
2408,The Mask,19,0.15204678362573099,7.0,3.067560598246519,941.3794672175237,220,19.0
2409,Ri¢hie Ri¢h,18,0.16339869281045752,7.0,3.0216606498194944,1954.8337025140793,220,18.0
2410,Diva,2,1.0,7.0,3.7091284167096443,0.0,228,2.0
2411,Chain Reaction,38,0.2546230440967283,7.0,2.851985559566787,2884.9748937019967,3,38.0
2412,Eulogy,41,0.16341463414634147,7.0,2.81175863847344,2664.0344549298065,220,41.0
2413,Balto,43,0.19933554817275748,7.0,2.7921609076843734,3544.2000205460818,200,43.0
2414,Lolita,22,0.2813852813852814,6.0,3.115007735946364,1836.3490638747567,208,22.0
2415,Killdozer,0,0.0,0.0,0.0,0.0,545,0.0
2416,Pokémon: Legend Comes to Life,6,0.4,9.0,5.059308922124806,132.9974020043473,560,6.0
2417,Baby's Day Out,15,0.20952380952380953,7.0,3.142341413099536,450.51743622016875,563,15.0
2418,"Very Nice, Very Nice",0,0.0,0.0,0.0,0.0,546,0.0
2419,Red Planet,31,0.2989247311827957,7.0,2.8968540484785974,1310.0573280871358,9,31.0
2420,The Crucible,30,0.22758620689655173,7.0,2.8994326972666324,1740.2381836301013,194,30.0
2421,Lean on Me,18,0.46405228758169936,7.0,3.007735946364105,519.8534147615389,3,18.0
2422,Boys Life 4:Four Play,0,0.0,0.0,0.0,0.0,547,0.0
2423,Patty,0,0.0,0.0,0.0,0.0,548,0.0
2424,Everything You Always Wanted to Know About Sex (But Were Afraid to Ask),25,0.12333333333333334,6.0,3.0159876224858175,7454.663823328647,89,25.0
2425,Pooh's Heffalump Movie,14,0.4175824175824176,7.0,3.2068076328004125,266.57654125646536,246,14.0
2426,The Muppets' Wizard of Oz,10,0.2,7.0,3.331098504383703,458.792836610752,200,10.0
2427,The Temptations,7,0.14285714285714285,7.0,3.4631253223310985,192.0795404740381,220,7.0
2428,Home Fries,27,0.29914529914529914,7.0,3.009283135636926,1032.4054025435055,220,27.0
2429,Rent,13,0.34615384615384615,7.0,3.181021144920062,606.1501869532542,563,13.0
2430,Body and Soul,0,0.0,0.0,0.0,0.0,549,0.0
2431,Body and Soul,6,0.5333333333333333,7.0,3.528623001547189,454.74576380166616,89,6.0
2432,Get Over It,16,0.3416666666666667,7.0,3.1170706549767924,820.0883579962308,246,16.0
2433,Babes in Toyland,4,0.3333333333333333,7.0,3.7947395564724085,205.34674442179417,89,4.0
2434,Hawmps!,2,1.0,7.0,3.5848375451263537,0.0,208,2.0
2435,The Wash,2,1.0,7.0,3.820010314595152,0.0,220,2.0
2436,Billing,0,0.0,0.0,0.0,0.0,550,0.0
2437,Mostly Martha,3,0.3333333333333333,8.0,4.0562145435791646,10.066395707172001,563,3.0
2438,"Hips, Hips, Hooray!",1,0.0,9.0,5.323362558019598,0.0,89,1.0
2439,Monument Ave.,37,0.20270270270270271,7.0,2.8354822073233628,2551.9649655861276,194,37.0
2440,Rugrats in Paris: The Movie,41,0.13902439024390245,6.0,2.7859721505930892,8669.612384389045,246,41.0
2441,The Dreamer of Oz: The L. Frank Baum Story,7,0.5238095238095238,7.0,3.3429602888086642,81.44094784105303,200,7.0
2442,Fantastic Four,9,0.19444444444444445,7.0,3.181536874677669,171.10568578641465,194,9.0
